,Date,Airline,Number of Delays,Total Flights,Percent Delayed
1672,2018-04-04,AA,392.0,2494.0,0.15717722534081796
1673,2018-04-04,AS,82.0,743.0,0.11036339165545088
1674,2018-04-04,B6,415.0,880.0,0.4715909090909091
1675,2018-04-04,DL,416.0,2681.0,0.15516598284222305
1676,2018-04-04,EV,158.0,619.0,0.2552504038772213
1677,2018-04-04,F9,66.0,290.0,0.22758620689655173
1678,2018-04-04,G4,36.0,238.0,0.15126050420168066
1679,2018-04-04,HA,22.0,214.0,0.102803738317757
1680,2018-04-04,MQ,156.0,830.0,0.18795180722891566
1681,2018-04-04,NK,114.0,491.0,0.23217922606924643
1682,2018-04-04,OH,183.0,792.0,0.23106060606060605
1683,2018-04-04,OO,437.0,2159.0,0.20240852246410376
1684,2018-04-04,UA,360.0,1664.0,0.21634615384615385
1685,2018-04-04,WN,1024.0,3917.0,0.26142455961194794
1686,2018-04-04,YV,101.0,565.0,0.17876106194690267
1687,2018-04-04,YX,319.0,914.0,0.3490153172866521
1688,2018-04-05,9E,170.0,759.0,0.22397891963109354
1689,2018-04-05,AA,281.0,2566.0,0.10950896336710834
1690,2018-04-05,AS,100.0,757.0,0.13210039630118892
1691,2018-04-05,B6,214.0,888.0,0.240990990990991
1692,2018-04-05,DL,289.0,2765.0,0.10452079566003616
1693,2018-04-05,EV,154.0,620.0,0.24838709677419354
1694,2018-04-05,F9,66.0,299.0,0.22073578595317725
1695,2018-04-05,G4,47.0,336.0,0.13988095238095238
1696,2018-04-05,HA,21.0,222.0,0.0945945945945946
1697,2018-04-05,MQ,89.0,841.0,0.10582639714625446
1698,2018-04-05,NK,70.0,485.0,0.14432989690721648
1699,2018-04-05,OH,89.0,803.0,0.11083437110834371
1700,2018-04-05,OO,196.0,2167.0,0.0904476234425473
1701,2018-04-05,UA,208.0,1681.0,0.12373587150505651
1702,2018-04-05,WN,836.0,3917.0,0.21342864437069187
1703,2018-04-05,YV,46.0,567.0,0.08112874779541446
1704,2018-04-05,YX,205.0,914.0,0.22428884026258206
1705,2018-04-06,9E,137.0,759.0,0.18050065876152832
1706,2018-04-06,AA,552.0,2581.0,0.21387059279349088
1707,2018-04-06,AS,164.0,756.0,0.21693121693121692
1708,2018-04-06,B6,363.0,887.0,0.4092446448703495
1709,2018-04-06,DL,444.0,2763.0,0.16069489685124863
1710,2018-04-06,EV,91.0,621.0,0.14653784219001612
1711,2018-04-06,F9,105.0,304.0,0.34539473684210525
1712,2018-04-06,G4,67.0,335.0,0.2
1713,2018-04-06,HA,18.0,238.0,0.07563025210084033
1714,2018-04-06,MQ,145.0,846.0,0.17139479905437352
1715,2018-04-06,NK,75.0,488.0,0.15368852459016394
1716,2018-04-06,OH,130.0,800.0,0.1625
1717,2018-04-06,OO,327.0,2172.0,0.1505524861878453
1718,2018-04-06,UA,448.0,1661.0,0.26971703792895846
1719,2018-04-06,WN,1263.0,3919.0,0.3222760908394999
1720,2018-04-06,YV,95.0,568.0,0.16725352112676056
1721,2018-04-06,YX,166.0,914.0,0.18161925601750548
1722,2018-04-07,9E,39.0,442.0,0.08823529411764706
1723,2018-04-07,AA,268.0,2197.0,0.12198452435138826
1724,2018-04-07,AS,124.0,685.0,0.181021897810219
1725,2018-04-07,B6,237.0,789.0,0.30038022813688214
1726,2018-04-07,DL,241.0,2066.0,0.11665053242981607
1727,2018-04-07,EV,46.0,512.0,0.08984375
1728,2018-04-07,F9,97.0,301.0,0.3222591362126246
1729,2018-04-07,G4,58.0,236.0,0.2457627118644068
1730,2018-04-07,HA,33.0,222.0,0.14864864864864866
1731,2018-04-07,MQ,52.0,608.0,0.08552631578947369
1732,2018-04-07,NK,44.0,488.0,0.09016393442622951
1733,2018-04-07,OH,127.0,685.0,0.1854014598540146
1734,2018-04-07,OO,184.0,1688.0,0.10900473933649289
1735,2018-04-07,UA,183.0,1383.0,0.13232104121475055
1736,2018-04-07,WN,864.0,3432.0,0.2517482517482518
1737,2018-04-07,YV,52.0,488.0,0.10655737704918032
1738,2018-04-07,YX,52.0,698.0,0.07449856733524356
1739,2018-04-08,9E,73.0,665.0,0.10977443609022557
1740,2018-04-08,AA,326.0,2536.0,0.12854889589905363
1741,2018-04-08,AS,100.0,722.0,0.13850415512465375
1742,2018-04-08,B6,261.0,852.0,0.30633802816901406
1743,2018-04-08,DL,240.0,2641.0,0.09087466868610375
1744,2018-04-08,EV,80.0,597.0,0.13400335008375208
1745,2018-04-08,F9,76.0,330.0,0.23030303030303031
1746,2018-04-08,G4,73.0,342.0,0.2134502923976608
1747,2018-04-08,HA,17.0,225.0,0.07555555555555556
1748,2018-04-08,MQ,108.0,824.0,0.13106796116504854
1749,2018-04-08,NK,40.0,487.0,0.08213552361396304
1750,2018-04-08,OH,113.0,786.0,0.14376590330788805
1751,2018-04-08,OO,212.0,2088.0,0.10153256704980843
1752,2018-04-08,UA,197.0,1579.0,0.12476250791640278
1753,2018-04-08,WN,1022.0,3761.0,0.27173624036160593
1754,2018-04-08,YV,64.0,577.0,0.11091854419410745
1755,2018-04-08,YX,86.0,847.0,0.10153482880755609
1756,2018-04-09,9E,150.0,754.0,0.1989389920424403
1757,2018-04-09,AA,401.0,2570.0,0.15603112840466926
1758,2018-04-09,AS,66.0,760.0,0.0868421052631579
1759,2018-04-09,B6,281.0,889.0,0.3160854893138358
1760,2018-04-09,DL,346.0,2769.0,0.12495485734922354
1761,2018-04-09,EV,65.0,602.0,0.1079734219269103
1762,2018-04-09,F9,81.0,333.0,0.24324324324324326
1763,2018-04-09,G4,67.0,332.0,0.20180722891566266
1764,2018-04-09,HA,21.0,220.0,0.09545454545454546
1765,2018-04-09,MQ,142.0,844.0,0.16824644549763032
1766,2018-04-09,NK,30.0,489.0,0.06134969325153374
1767,2018-04-09,OH,168.0,801.0,0.20973782771535582
1768,2018-04-09,OO,372.0,2196.0,0.16939890710382513
1769,2018-04-09,UA,148.0,1741.0,0.08500861573808156
1770,2018-04-09,WN,1253.0,3941.0,0.31793960923623443
1771,2018-04-09,YV,64.0,582.0,0.10996563573883161
1772,2018-04-09,YX,103.0,903.0,0.11406423034330011
1773,2018-04-10,9E,61.0,731.0,0.08344733242134063
1774,2018-04-10,AA,303.0,2441.0,0.12412945514133551
1775,2018-04-10,AS,77.0,730.0,0.10547945205479452
1776,2018-04-10,B6,345.0,877.0,0.3933865450399088
1777,2018-04-10,DL,279.0,2648.0,0.10536253776435045
1778,2018-04-10,EV,82.0,599.0,0.13689482470784642
1779,2018-04-10,F9,72.0,316.0,0.22784810126582278
1780,2018-04-10,G4,41.0,145.0,0.2827586206896552
1781,2018-04-10,HA,23.0,218.0,0.10550458715596331
1782,2018-04-10,MQ,96.0,817.0,0.1175030599755202
1783,2018-04-10,NK,133.0,486.0,0.2736625514403292
1784,2018-04-10,OH,59.0,788.0,0.07487309644670051
1785,2018-04-10,OO,148.0,2143.0,0.06906206252916472
1786,2018-04-10,UA,175.0,1652.0,0.1059322033898305
1787,2018-04-10,WN,943.0,3940.0,0.23934010152284263
1788,2018-04-10,YV,78.0,565.0,0.13805309734513274
1789,2018-04-10,YX,60.0,907.0,0.06615214994487321
1790,2018-04-11,9E,58.0,741.0,0.07827260458839407
1791,2018-04-11,AA,197.0,2494.0,0.07898957497995189
1792,2018-04-11,AS,68.0,743.0,0.09152086137281291
1793,2018-04-11,B6,213.0,876.0,0.24315068493150685
1794,2018-04-11,DL,171.0,2680.0,0.06380597014925374
1795,2018-04-11,EV,25.0,607.0,0.04118616144975288
1796,2018-04-11,F9,60.0,320.0,0.1875
1797,2018-04-11,G4,53.0,212.0,0.25
1798,2018-04-11,HA,11.0,220.0,0.05
1799,2018-04-11,MQ,57.0,830.0,0.06867469879518072
1800,2018-04-11,NK,51.0,482.0,0.10580912863070539
1801,2018-04-11,OH,49.0,792.0,0.06186868686868687
1802,2018-04-11,OO,170.0,2178.0,0.0780532598714417
1803,2018-04-11,UA,151.0,1718.0,0.08789289871944121
1804,2018-04-11,WN,615.0,3940.0,0.15609137055837563
1805,2018-04-11,YV,42.0,572.0,0.07342657342657342
1806,2018-04-11,YX,37.0,917.0,0.04034896401308615
1807,2018-04-12,9E,60.0,761.0,0.07884362680683311
1808,2018-04-12,AA,249.0,2567.0,0.09700038955979742
1809,2018-04-12,AS,60.0,760.0,0.07894736842105263
1810,2018-04-12,B6,183.0,887.0,0.20631341600901917
1811,2018-04-12,DL,226.0,2794.0,0.08088761632068718
1812,2018-04-12,EV,34.0,612.0,0.05555555555555555
1813,2018-04-12,F9,50.0,331.0,0.1510574018126888
1814,2018-04-12,G4,81.0,330.0,0.24545454545454545
1815,2018-04-12,HA,10.0,222.0,0.04504504504504504
1816,2018-04-12,MQ,59.0,841.0,0.07015457788347206
1817,2018-04-12,NK,55.0,495.0,0.1111111111111111
1818,2018-04-12,OH,129.0,803.0,0.16064757160647572
1819,2018-04-12,OO,289.0,2202.0,0.13124432334241598
1820,2018-04-12,UA,158.0,1755.0,0.09002849002849003
1821,2018-04-12,WN,857.0,3940.0,0.21751269035532994
1822,2018-04-12,YV,46.0,577.0,0.07972270363951472
1823,2018-04-12,YX,58.0,916.0,0.06331877729257641
1824,2018-04-13,9E,79.0,759.0,0.10408432147562582
1825,2018-04-13,AA,442.0,2582.0,0.17118512780790085
1826,2018-04-13,AS,95.0,756.0,0.12566137566137567
1827,2018-04-13,B6,193.0,887.0,0.21758737316798196
1828,2018-04-13,DL,340.0,2795.0,0.12164579606440072
1829,2018-04-13,EV,91.0,614.0,0.1482084690553746
1830,2018-04-13,F9,79.0,336.0,0.23511904761904762
1831,2018-04-13,G4,65.0,332.0,0.19578313253012047
1832,2018-04-13,HA,17.0,238.0,0.07142857142857142
1833,2018-04-13,MQ,162.0,842.0,0.19239904988123516
1834,2018-04-13,NK,80.0,505.0,0.15841584158415842
1835,2018-04-13,OH,178.0,800.0,0.2225
1836,2018-04-13,OO,320.0,2202.0,0.14532243415077203
1837,2018-04-13,UA,189.0,1751.0,0.10793832095945174
1838,2018-04-13,WN,991.0,3948.0,0.2510131712259372
1839,2018-04-13,YV,105.0,579.0,0.18134715025906736
1840,2018-04-13,YX,90.0,919.0,0.09793253536452666
1841,2018-04-14,9E,48.0,435.0,0.1103448275862069
1842,2018-04-14,AA,367.0,2196.0,0.16712204007285975
1843,2018-04-14,AS,76.0,683.0,0.11127379209370425
1844,2018-04-14,B6,152.0,792.0,0.1919191919191919
1845,2018-04-14,DL,239.0,2007.0,0.11908320876930742
1846,2018-04-14,EV,86.0,496.0,0.17338709677419356
1847,2018-04-14,F9,105.0,319.0,0.329153605015674
1848,2018-04-14,G4,44.0,194.0,0.2268041237113402
1849,2018-04-14,HA,14.0,222.0,0.06306306306306306
1850,2018-04-14,MQ,94.0,608.0,0.15460526315789475
1851,2018-04-14,NK,101.0,500.0,0.202
1852,2018-04-14,OH,102.0,685.0,0.14890510948905109
1853,2018-04-14,OO,181.0,1660.0,0.10903614457831326
1854,2018-04-14,UA,165.0,1448.0,0.11395027624309392
1855,2018-04-14,WN,548.0,3056.0,0.1793193717277487
1856,2018-04-14,YV,104.0,467.0,0.22269807280513917
1857,2018-04-14,YX,75.0,696.0,0.10775862068965517
1858,2018-04-15,9E,340.0,667.0,0.5097451274362819
1859,2018-04-15,AA,685.0,2493.0,0.27476935419173687
1860,2018-04-15,AS,110.0,725.0,0.15172413793103448
1861,2018-04-15,B6,323.0,858.0,0.3764568764568765
1862,2018-04-15,DL,917.0,2593.0,0.35364442730428075
1863,2018-04-15,EV,179.0,589.0,0.30390492359932086
1864,2018-04-15,F9,135.0,331.0,0.4078549848942598
1865,2018-04-15,G4,84.0,336.0,0.25
1866,2018-04-15,HA,22.0,236.0,0.09322033898305085
1867,2018-04-15,MQ,185.0,830.0,0.22289156626506024
1868,2018-04-15,NK,239.0,501.0,0.47704590818363274
1869,2018-04-15,OH,242.0,786.0,0.30788804071246817
1870,2018-04-15,OO,552.0,2090.0,0.2641148325358852
1871,2018-04-15,UA,390.0,1651.0,0.23622047244094488
1872,2018-04-15,WN,1281.0,3767.0,0.3400584019113353
1873,2018-04-15,YV,105.0,560.0,0.1875
1874,2018-04-15,YX,217.0,848.0,0.25589622641509435
1875,2018-04-16,9E,310.0,761.0,0.4073587385019711
1876,2018-04-16,AA,665.0,2569.0,0.25885558583106266
1877,2018-04-16,AS,210.0,751.0,0.2796271637816245
1878,2018-04-16,B6,451.0,890.0,0.5067415730337078
1879,2018-04-16,DL,859.0,2795.0,0.3073345259391771
1880,2018-04-16,EV,157.0,610.0,0.2573770491803279
1881,2018-04-16,F9,154.0,334.0,0.46107784431137727
1882,2018-04-16,G4,96.0,329.0,0.2917933130699088
1883,2018-04-16,HA,14.0,220.0,0.06363636363636363
1884,2018-04-16,MQ,191.0,852.0,0.22417840375586853
1885,2018-04-16,NK,204.0,503.0,0.40556660039761433
1886,2018-04-16,OH,324.0,801.0,0.4044943820224719
1887,2018-04-16,OO,768.0,2198.0,0.3494085532302093
1888,2018-04-16,UA,623.0,1756.0,0.3547835990888383
1889,2018-04-16,WN,1464.0,3946.0,0.3710086163203244
1890,2018-04-16,YV,76.0,575.0,0.13217391304347825
1891,2018-04-16,YX,312.0,915.0,0.34098360655737703
1892,2018-04-17,9E,127.0,735.0,0.1727891156462585
1893,2018-04-17,AA,306.0,2441.0,0.12535845964768538
1894,2018-04-17,AS,63.0,726.0,0.08677685950413223
1895,2018-04-17,B6,294.0,872.0,0.33715596330275227
1896,2018-04-17,DL,242.0,2665.0,0.09080675422138837
1897,2018-04-17,EV,77.0,602.0,0.12790697674418605
1898,2018-04-17,F9,95.0,317.0,0.2996845425867508
1899,2018-04-17,G4,17.0,122.0,0.13934426229508196
1900,2018-04-17,HA,12.0,218.0,0.05504587155963303
1901,2018-04-17,MQ,100.0,823.0,0.12150668286755771
1902,2018-04-17,NK,48.0,414.0,0.11594202898550725
1903,2018-04-17,OH,154.0,788.0,0.19543147208121828
1904,2018-04-17,OO,336.0,2145.0,0.15664335664335666
1905,2018-04-17,UA,256.0,1648.0,0.1553398058252427
1906,2018-04-17,WN,915.0,3942.0,0.23211567732115676
1907,2018-04-17,YV,51.0,568.0,0.0897887323943662
1908,2018-04-17,YX,132.0,908.0,0.14537444933920704
1909,2018-04-18,9E,53.0,745.0,0.07114093959731543
1910,2018-04-18,AA,327.0,2494.0,0.13111467522052928
1911,2018-04-18,AS,36.0,738.0,0.04878048780487805
1912,2018-04-18,B6,154.0,869.0,0.17721518987341772
1913,2018-04-18,DL,185.0,2697.0,0.06859473489061921
1914,2018-04-18,EV,89.0,609.0,0.14614121510673234
1915,2018-04-18,F9,55.0,320.0,0.171875
1916,2018-04-18,G4,28.0,186.0,0.15053763440860216
1917,2018-04-18,HA,7.0,220.0,0.031818181818181815
1918,2018-04-18,MQ,88.0,836.0,0.10526315789473684
1919,2018-04-18,NK,37.0,421.0,0.08788598574821853
1920,2018-04-18,OH,131.0,792.0,0.16540404040404041
1921,2018-04-18,OO,245.0,2182.0,0.11228230980751604
1922,2018-04-18,UA,219.0,1721.0,0.1272515979081929
1923,2018-04-18,WN,854.0,3942.0,0.21664129883307964
1924,2018-04-18,YV,54.0,569.0,0.09490333919156414
1925,2018-04-18,YX,95.0,915.0,0.10382513661202186
1926,2018-04-19,9E,154.0,761.0,0.202365308804205
1927,2018-04-19,AA,300.0,2567.0,0.1168679392286716
1928,2018-04-19,AS,54.0,756.0,0.07142857142857142
1929,2018-04-19,B6,281.0,880.0,0.31931818181818183
1930,2018-04-19,DL,316.0,2797.0,0.11297819091884162
1931,2018-04-19,EV,105.0,612.0,0.1715686274509804
1932,2018-04-19,F9,70.0,331.0,0.21148036253776434
1933,2018-04-19,G4,58.0,328.0,0.17682926829268292
1934,2018-04-19,HA,12.0,222.0,0.05405405405405406
1935,2018-04-19,MQ,128.0,851.0,0.15041128084606345
1936,2018-04-19,NK,69.0,498.0,0.13855421686746988
1937,2018-04-19,OH,129.0,803.0,0.16064757160647572
1938,2018-04-19,OO,201.0,2201.0,0.09132212630622444
1939,2018-04-19,UA,220.0,1759.0,0.12507106310403637
1940,2018-04-19,WN,1235.0,3942.0,0.3132927447995941
1941,2018-04-19,YV,92.0,574.0,0.1602787456445993
1942,2018-04-19,YX,193.0,918.0,0.210239651416122
1943,2018-04-20,9E,88.0,759.0,0.11594202898550725
1944,2018-04-20,AA,270.0,2580.0,0.10465116279069768
1945,2018-04-20,AS,47.0,753.0,0.06241699867197875
1946,2018-04-20,B6,230.0,886.0,0.2595936794582393
1947,2018-04-20,DL,214.0,2796.0,0.0765379113018598
1948,2018-04-20,EV,114.0,613.0,0.1859706362153344
1949,2018-04-20,F9,54.0,336.0,0.16071428571428573
1950,2018-04-20,G4,57.0,333.0,0.17117117117117117
1951,2018-04-20,HA,13.0,238.0,0.0546218487394958
1952,2018-04-20,MQ,67.0,852.0,0.07863849765258216
1953,2018-04-20,NK,53.0,505.0,0.10495049504950495
1954,2018-04-20,OH,125.0,800.0,0.15625
1955,2018-04-20,OO,159.0,2202.0,0.07220708446866485
1956,2018-04-20,UA,211.0,1753.0,0.12036508841985168
1957,2018-04-20,WN,1130.0,3947.0,0.2862933873828224
1958,2018-04-20,YV,50.0,574.0,0.08710801393728224
1959,2018-04-20,YX,115.0,919.0,0.1251360174102285
1960,2018-04-21,9E,25.0,437.0,0.057208237986270026
1961,2018-04-21,AA,344.0,2201.0,0.1562925942753294
1962,2018-04-21,AS,38.0,679.0,0.055964653902798235
1963,2018-04-21,B6,157.0,787.0,0.19949174078780177
1964,2018-04-21,DL,112.0,2052.0,0.05458089668615984
1965,2018-04-21,EV,46.0,498.0,0.09236947791164658
1966,2018-04-21,F9,86.0,323.0,0.26625386996904027
1967,2018-04-21,G4,12.0,187.0,0.06417112299465241
1968,2018-04-21,HA,6.0,222.0,0.02702702702702703
1969,2018-04-21,MQ,97.0,612.0,0.15849673202614378
1970,2018-04-21,NK,60.0,500.0,0.12
1971,2018-04-21,OH,52.0,685.0,0.07591240875912408
1972,2018-04-21,OO,168.0,1666.0,0.10084033613445378
1973,2018-04-21,UA,129.0,1445.0,0.08927335640138408
1974,2018-04-21,WN,670.0,3058.0,0.21909744931327665
1975,2018-04-21,YV,66.0,463.0,0.14254859611231102
1976,2018-04-21,YX,30.0,693.0,0.04329004329004329
1977,2018-04-22,9E,60.0,669.0,0.08968609865470852
1978,2018-04-22,AA,322.0,2491.0,0.12926535527900443
1979,2018-04-22,AS,78.0,729.0,0.10699588477366255
1980,2018-04-22,B6,196.0,855.0,0.22923976608187135
1981,2018-04-22,DL,322.0,2665.0,0.12082551594746717
1982,2018-04-22,EV,34.0,589.0,0.057724957555178265
1983,2018-04-22,F9,69.0,331.0,0.2084592145015106
1984,2018-04-22,G4,61.0,334.0,0.18263473053892215
1985,2018-04-22,HA,4.0,236.0,0.01694915254237288
1986,2018-04-22,MQ,84.0,832.0,0.10096153846153846
1987,2018-04-22,NK,53.0,501.0,0.10578842315369262
1988,2018-04-22,OH,132.0,786.0,0.16793893129770993
1989,2018-04-22,OO,174.0,2100.0,0.08285714285714285
1990,2018-04-22,UA,158.0,1650.0,0.09575757575757576
1991,2018-04-22,WN,1076.0,3770.0,0.2854111405835544
1992,2018-04-22,YV,62.0,555.0,0.11171171171171171
1993,2018-04-22,YX,52.0,851.0,0.06110458284371328
1994,2018-04-23,9E,91.0,761.0,0.11957950065703023
1995,2018-04-23,AA,331.0,2569.0,0.12884390813546126
1996,2018-04-23,AS,65.0,758.0,0.08575197889182058
1997,2018-04-23,B6,174.0,882.0,0.19727891156462585
1998,2018-04-23,DL,408.0,2791.0,0.14618416338230025
1999,2018-04-23,EV,41.0,596.0,0.06879194630872483
2000,2018-04-23,F9,42.0,334.0,0.12574850299401197
2001,2018-04-23,G4,56.0,329.0,0.1702127659574468
2002,2018-04-23,HA,10.0,220.0,0.045454545454545456
2003,2018-04-23,MQ,83.0,852.0,0.09741784037558686
2004,2018-04-23,NK,57.0,504.0,0.1130952380952381
2005,2018-04-23,OH,147.0,801.0,0.18352059925093633
2006,2018-04-23,OO,200.0,2192.0,0.09124087591240876
2007,2018-04-23,UA,117.0,1748.0,0.06693363844393593
2008,2018-04-23,WN,997.0,3938.0,0.2531742001015744
2009,2018-04-23,YV,60.0,592.0,0.10135135135135136
2010,2018-04-23,YX,58.0,915.0,0.0633879781420765
2011,2018-04-24,9E,30.0,735.0,0.04081632653061224
2012,2018-04-24,AA,247.0,2441.0,0.10118803768947153
2013,2018-04-24,AS,53.0,696.0,0.07614942528735633
2014,2018-04-24,B6,262.0,869.0,0.30149597238204834
2015,2018-04-24,DL,190.0,2663.0,0.07134810364250845
2016,2018-04-24,EV,56.0,585.0,0.09572649572649573
2017,2018-04-24,F9,55.0,317.0,0.17350157728706625
2018,2018-04-24,G4,9.0,100.0,0.09
2019,2018-04-24,HA,13.0,218.0,0.05963302752293578
2020,2018-04-24,MQ,54.0,823.0,0.06561360874848117
2021,2018-04-24,NK,28.0,410.0,0.06829268292682927
2022,2018-04-24,OH,193.0,788.0,0.24492385786802032
2023,2018-04-24,OO,170.0,2158.0,0.07877664504170528
2024,2018-04-24,UA,132.0,1678.0,0.07866507747318235
2025,2018-04-24,WN,726.0,3936.0,0.18445121951219512
2026,2018-04-24,YV,47.0,572.0,0.08216783216783216
2027,2018-04-24,YX,39.0,910.0,0.04285714285714286
2028,2018-04-25,9E,214.0,745.0,0.287248322147651
2029,2018-04-25,AA,392.0,2495.0,0.15711422845691383
2030,2018-04-25,AS,66.0,693.0,0.09523809523809523
2031,2018-04-25,B6,329.0,861.0,0.3821138211382114
2032,2018-04-25,DL,365.0,2697.0,0.1353355580274379
2033,2018-04-25,EV,111.0,592.0,0.1875
2034,2018-04-25,F9,63.0,320.0,0.196875
2035,2018-04-25,G4,24.0,170.0,0.1411764705882353
2036,2018-04-25,HA,6.0,220.0,0.02727272727272727
2037,2018-04-25,MQ,126.0,836.0,0.1507177033492823
2038,2018-04-25,NK,58.0,417.0,0.13908872901678657
2039,2018-04-25,OH,153.0,792.0,0.19318181818181818
2040,2018-04-25,OO,194.0,2172.0,0.08931860036832412
2041,2018-04-25,UA,256.0,1725.0,0.14840579710144927
2042,2018-04-25,WN,888.0,3936.0,0.22560975609756098
2043,2018-04-25,YV,54.0,570.0,0.09473684210526316
2044,2018-04-25,YX,267.0,917.0,0.29116684841875684
2045,2018-04-26,9E,126.0,761.0,0.16557161629434955
2046,2018-04-26,AA,302.0,2567.0,0.11764705882352941
2047,2018-04-26,AS,65.0,747.0,0.08701472556894244
2048,2018-04-26,B6,214.0,868.0,0.2465437788018433
2049,2018-04-26,DL,280.0,2796.0,0.10014306151645208
2050,2018-04-26,EV,82.0,596.0,0.13758389261744966
2051,2018-04-26,F9,54.0,331.0,0.16314199395770393
2052,2018-04-26,G4,77.0,324.0,0.23765432098765432
2053,2018-04-26,HA,11.0,222.0,0.04954954954954955
2054,2018-04-26,MQ,65.0,851.0,0.07638072855464159
2055,2018-04-26,NK,35.0,497.0,0.07042253521126761
2056,2018-04-26,OH,147.0,797.0,0.18444165621079048
2057,2018-04-26,OO,181.0,2189.0,0.08268615806304248
2058,2018-04-26,UA,223.0,1750.0,0.12742857142857142
2059,2018-04-26,WN,1023.0,3936.0,0.25990853658536583
2060,2018-04-26,YV,40.0,591.0,0.0676818950930626
2061,2018-04-26,YX,93.0,922.0,0.10086767895878525
2062,2018-04-27,9E,192.0,759.0,0.25296442687747034
2063,2018-04-27,AA,365.0,2580.0,0.14147286821705427
2064,2018-04-27,AS,143.0,758.0,0.18865435356200527
2065,2018-04-27,B6,308.0,866.0,0.3556581986143187
2066,2018-04-27,DL,333.0,2796.0,0.11909871244635194
2067,2018-04-27,EV,110.0,596.0,0.18456375838926176
2068,2018-04-27,F9,75.0,338.0,0.22189349112426035
2069,2018-04-27,G4,87.0,328.0,0.2652439024390244
2070,2018-04-27,HA,51.0,238.0,0.21428571428571427
2071,2018-04-27,MQ,117.0,852.0,0.13732394366197184
2072,2018-04-27,NK,113.0,505.0,0.22376237623762377
2073,2018-04-27,OH,157.0,796.0,0.1972361809045226
2074,2018-04-27,OO,235.0,2192.0,0.10720802919708029
2075,2018-04-27,UA,263.0,1754.0,0.1499429874572406
2076,2018-04-27,WN,870.0,3943.0,0.22064417955871163
2077,2018-04-27,YV,44.0,593.0,0.07419898819561552
2078,2018-04-27,YX,208.0,919.0,0.22633297062023938
2079,2018-04-28,9E,79.0,435.0,0.18160919540229886
2080,2018-04-28,AA,195.0,2192.0,0.08895985401459854
2081,2018-04-28,AS,77.0,682.0,0.11290322580645161
2082,2018-04-28,B6,211.0,765.0,0.2758169934640523
2083,2018-04-28,DL,101.0,2052.0,0.04922027290448343
2084,2018-04-28,EV,36.0,488.0,0.07377049180327869
2085,2018-04-28,F9,82.0,323.0,0.25386996904024767
2086,2018-04-28,G4,33.0,178.0,0.1853932584269663
2087,2018-04-28,HA,24.0,222.0,0.10810810810810811
2088,2018-04-28,MQ,46.0,612.0,0.07516339869281045
2089,2018-04-28,NK,62.0,500.0,0.124
2090,2018-04-28,OH,82.0,683.0,0.12005856515373353
2091,2018-04-28,OO,107.0,1674.0,0.06391875746714457
2092,2018-04-28,UA,128.0,1524.0,0.08398950131233596
2093,2018-04-28,WN,360.0,3058.0,0.11772400261608895
2094,2018-04-28,YV,29.0,471.0,0.06157112526539278
2095,2018-04-28,YX,54.0,690.0,0.0782608695652174
2096,2018-04-29,9E,39.0,669.0,0.05829596412556054
2097,2018-04-29,AA,271.0,2493.0,0.10870437224227839
2098,2018-04-29,AS,99.0,727.0,0.1361760660247593
2099,2018-04-29,B6,158.0,834.0,0.18944844124700239
2100,2018-04-29,DL,242.0,2665.0,0.09080675422138837
2101,2018-04-29,EV,84.0,572.0,0.14685314685314685
2102,2018-04-29,F9,72.0,333.0,0.21621621621621623
2103,2018-04-29,G4,59.0,330.0,0.1787878787878788
2104,2018-04-29,HA,10.0,236.0,0.0423728813559322
2105,2018-04-29,MQ,80.0,832.0,0.09615384615384616
2106,2018-04-29,NK,53.0,501.0,0.10578842315369262
2107,2018-04-29,OH,83.0,784.0,0.10586734693877552
