,Month,Airport,Number of Delays,Total Flights,Percent Delayed,Airport Name,Category
3555,11,GRK,28.0,250.0,0.112,"Killeen, TX: Robert Gray AAF",2
3556,11,GRR,270.0,1548.0,0.1744186046511628,"Grand Rapids, MI: Gerald R. Ford International",2
3557,11,GSO,176.0,1115.0,0.15784753363228698,"Greensboro/High Point, NC: Piedmont Triad International",2
3558,11,GSP,187.0,1206.0,0.1550580431177446,"Greer, SC: Greenville-Spartanburg International",2
3559,11,GTF,15.0,162.0,0.09259259259259259,"Great Falls, MT: Great Falls International",2
3560,11,GTR,18.0,86.0,0.20930232558139536,"Columbus, MS: Golden Triangle Regional",2
3561,11,GUM,3.0,69.0,0.043478260869565216,"Guam, TT: Guam International",1
3562,11,HDN,0.0,4.0,0.0,"Hayden, CO: Yampa Valley",0
3563,11,HGR,6.0,13.0,0.46153846153846156,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",4
3564,11,HHH,7.0,88.0,0.07954545454545454,"Hilton Head, SC: Hilton Head Airport",1
3565,11,HIB,3.0,52.0,0.057692307692307696,"Hibbing, MN: Range Regional",1
3566,11,HLN,15.0,167.0,0.08982035928143713,"Helena, MT: Helena Regional",2
3567,11,HNL,211.0,3972.0,0.053121852970795566,"Honolulu, HI: Daniel K Inouye International",1
3568,11,HOB,6.0,55.0,0.10909090909090909,"Hobbs, NM: Lea County Regional",2
3569,11,HOU,1258.0,4922.0,0.25558715969118245,"Houston, TX: William P Hobby",3
3570,11,HPN,184.0,846.0,0.21749408983451538,"White Plains, NY: Westchester County",2
3571,11,HRL,62.0,285.0,0.21754385964912282,"Harlingen/San Benito, TX: Valley International",2
3572,11,HSV,107.0,772.0,0.13860103626943004,"Huntsville, AL: Huntsville International-Carl T Jones Field",2
3573,11,HTS,9.0,58.0,0.15517241379310345,"Ashland, WV: Tri-State/Milton J. Ferguson Field",2
3574,11,HVN,17.0,81.0,0.20987654320987653,"New Haven, CT: Tweed New Haven",2
3575,11,HYS,9.0,108.0,0.08333333333333333,"Hays, KS: Hays Regional",2
3576,11,IAD,942.0,5889.0,0.1599592460519613,"Washington, DC: Washington Dulles International",2
3577,11,IAG,9.0,62.0,0.14516129032258066,"Niagara Falls, NY: Niagara Falls International",2
3578,11,IAH,2258.0,14575.0,0.1549228130360206,"Houston, TX: George Bush Intercontinental/Houston",2
3579,11,ICT,126.0,837.0,0.15053763440860216,"Wichita, KS: Wichita Dwight D Eisenhower National",2
3580,11,IDA,17.0,158.0,0.10759493670886076,"Idaho Falls, ID: Idaho Falls Regional",2
3581,11,ILM,90.0,516.0,0.1744186046511628,"Wilmington, NC: Wilmington International",2
3582,11,IMT,7.0,57.0,0.12280701754385964,"Iron Mountain/Kingsfd, MI: Ford",2
3583,11,IND,756.0,4073.0,0.18561257058679106,"Indianapolis, IN: Indianapolis International",2
3584,11,INL,8.0,52.0,0.15384615384615385,"International Falls, MN: Falls International Einarson Field",2
3585,11,ISN,11.0,83.0,0.13253012048192772,"Williston, ND: Sloulin Field International",2
3586,11,ISP,84.0,457.0,0.1838074398249453,"Islip, NY: Long Island MacArthur",2
3587,11,ITH,16.0,82.0,0.1951219512195122,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",2
3588,11,ITO,16.0,513.0,0.031189083820662766,"Hilo, HI: Hilo International",1
3589,11,JAC,10.0,179.0,0.055865921787709494,"Jackson, WY: Jackson Hole",1
3590,11,JAN,111.0,662.0,0.16767371601208458,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",2
3591,11,JAX,494.0,2662.0,0.1855747558226897,"Jacksonville, FL: Jacksonville International",2
3592,11,JFK,1803.0,10363.0,0.1739843674611599,"New York, NY: John F. Kennedy International",2
3593,11,JLN,6.0,59.0,0.1016949152542373,"Joplin, MO: Joplin Regional",2
3594,11,JMS,15.0,85.0,0.17647058823529413,"Jamestown, ND: Jamestown Regional",2
3595,11,JNU,27.0,300.0,0.09,"Juneau, AK: Juneau International",2
3596,11,KOA,81.0,1184.0,0.06841216216216216,"Kona, HI: Ellison Onizuka Kona International at Keahole",1
3597,11,KTN,13.0,172.0,0.0755813953488372,"Ketchikan, AK: Ketchikan International",1
3598,11,LAN,37.0,282.0,0.13120567375886524,"Lansing, MI: Capital Region International",2
3599,11,LAR,3.0,53.0,0.05660377358490566,"Laramie, WY: Laramie Regional",1
3600,11,LAS,2159.0,12835.0,0.16821192052980133,"Las Vegas, NV: McCarran International",2
3601,11,LAW,16.0,109.0,0.14678899082568808,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",2
3602,11,LAX,2842.0,17625.0,0.16124822695035462,"Los Angeles, CA: Los Angeles International",2
3603,11,LBB,78.0,543.0,0.143646408839779,"Lubbock, TX: Lubbock Preston Smith International",2
3604,11,LBE,7.0,83.0,0.08433734939759036,"Latrobe, PA: Arnold Palmer Regional",2
3605,11,LBF,2.0,53.0,0.03773584905660377,"North Platte, NE: North Platte Regional Airport Lee Bird Field",1
3606,11,LBL,2.0,53.0,0.03773584905660377,"Liberal, KS: Liberal Mid-America Regional",1
3607,11,LCH,13.0,167.0,0.07784431137724551,"Lake Charles, LA: Lake Charles Regional",1
3608,11,LCK,11.0,59.0,0.1864406779661017,"Columbus, OH: Rickenbacker International",2
3609,11,LEX,131.0,786.0,0.16666666666666666,"Lexington, KY: Blue Grass",2
3610,11,LFT,56.0,400.0,0.14,"Lafayette, LA: Lafayette Regional Paul Fournet Field",2
3611,11,LGA,3036.0,13929.0,0.21796252423002369,"New York, NY: LaGuardia",2
3612,11,LGB,129.0,1178.0,0.10950764006791172,"Long Beach, CA: Long Beach Airport",2
3613,11,LIH,69.0,1133.0,0.06090026478375993,"Lihue, HI: Lihue Airport",1
3614,11,LIT,162.0,1090.0,0.14862385321100918,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",2
3615,11,LNK,34.0,230.0,0.14782608695652175,"Lincoln, NE: Lincoln Airport",2
3616,11,LRD,25.0,207.0,0.12077294685990338,"Laredo, TX: Laredo International",2
3617,11,LSE,17.0,165.0,0.10303030303030303,"La Crosse, WI: La Crosse Regional",2
3618,11,LWB,9.0,53.0,0.16981132075471697,"Lewisburg, WV: Greenbrier Valley",2
3619,11,LWS,3.0,75.0,0.04,"Lewiston, ID: Lewiston Nez Perce County",1
3620,11,LYH,9.0,59.0,0.15254237288135594,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",2
3621,11,MAF,115.0,646.0,0.1780185758513932,"Midland/Odessa, TX: Midland International Air and Space Port",2
3622,11,MBS,29.0,235.0,0.12340425531914893,"Saginaw/Bay City/Midland, MI: MBS International",2
3623,11,MCI,738.0,4559.0,0.16187760473788113,"Kansas City, MO: Kansas City International",2
3624,11,MCO,2435.0,11452.0,0.21262661543835137,"Orlando, FL: Orlando International",2
3625,11,MDT,77.0,509.0,0.1512770137524558,"Harrisburg, PA: Harrisburg International",2
3626,11,MDW,1834.0,7048.0,0.2602156640181612,"Chicago, IL: Chicago Midway International",3
3627,11,MEI,24.0,89.0,0.2696629213483146,"Meridian, MS: Key Field",3
3628,11,MEM,358.0,1943.0,0.184251158003088,"Memphis, TN: Memphis International",2
3629,11,MFE,51.0,399.0,0.12781954887218044,"Mission/McAllen/Edinburg, TX: McAllen Miller International",2
3630,11,MFR,104.0,373.0,0.27882037533512066,"Medford, OR: Rogue Valley International - Medford",3
3631,11,MGM,63.0,296.0,0.21283783783783783,"Montgomery, AL: Montgomery Regional",2
3632,11,MHK,22.0,167.0,0.1317365269461078,"Manhattan/Ft. Riley, KS: Manhattan Regional",2
3633,11,MHT,70.0,694.0,0.10086455331412104,"Manchester, NH: Manchester-Boston Regional",2
3634,11,MIA,1169.0,6815.0,0.1715333822450477,"Miami, FL: Miami International",2
3635,11,MKE,436.0,2453.0,0.17774154097024053,"Milwaukee, WI: General Mitchell International",2
3636,11,MKG,1.0,59.0,0.01694915254237288,"Muskegon, MI: Muskegon County",1
3637,11,MLB,31.0,197.0,0.15736040609137056,"Melbourne, FL: Melbourne International",2
3638,11,MLI,53.0,365.0,0.14520547945205478,"Moline, IL: Quad City International",2
3639,11,MLU,62.0,265.0,0.2339622641509434,"Monroe, LA: Monroe Regional",3
3640,11,MOB,110.0,528.0,0.20833333333333334,"Mobile, AL: Mobile Regional",2
3641,11,MOT,43.0,209.0,0.20574162679425836,"Minot, ND: Minot International",2
3642,11,MQT,16.0,95.0,0.16842105263157894,"Marquette, MI: Sawyer International",2
3643,11,MRY,54.0,342.0,0.15789473684210525,"Monterey, CA: Monterey Regional",2
3644,11,MSN,147.0,1091.0,0.13473877176901924,"Madison, WI: Dane County Regional-Truax Field",2
3645,11,MSO,22.0,250.0,0.088,"Missoula, MT: Missoula International",2
3646,11,MSP,1574.0,12491.0,0.12601072772396124,"Minneapolis, MN: Minneapolis-St Paul International",2
3647,11,MSY,999.0,4539.0,0.2200925313945803,"New Orleans, LA: Louis Armstrong New Orleans International",2
3648,11,MTJ,2.0,31.0,0.06451612903225806,"Montrose/Delta, CO: Montrose Regional",1
3649,11,MYR,107.0,692.0,0.1546242774566474,"Myrtle Beach, SC: Myrtle Beach International",2
3650,11,OAJ,38.0,221.0,0.17194570135746606,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",2
3651,11,OAK,760.0,4418.0,0.17202354006337708,"Oakland, CA: Metropolitan Oakland International",2
3652,11,OGD,2.0,10.0,0.2,"Ogden, UT: Ogden-Hinckley",2
3653,11,OGG,184.0,2002.0,0.0919080919080919,"Kahului, HI: Kahului Airport",2
3654,11,OGS,2.0,7.0,0.2857142857142857,"Ogdensburg, NY: Ogdensburg International",3
3655,11,OKC,297.0,1952.0,0.1521516393442623,"Oklahoma City, OK: Will Rogers World",2
3656,11,OMA,284.0,2085.0,0.13621103117505995,"Omaha, NE: Eppley Airfield",2
3657,11,OME,6.0,56.0,0.10714285714285714,"Nome, AK: Nome Airport",2
3658,11,ONT,302.0,1763.0,0.1712989222915485,"Ontario, CA: Ontario International",2
3659,11,ORD,5361.0,27362.0,0.19592866018565894,"Chicago, IL: Chicago O'Hare International",2
3660,11,ORF,323.0,1909.0,0.16919853326348874,"Norfolk, VA: Norfolk International",2
3661,11,ORH,29.0,90.0,0.32222222222222224,"Worcester, MA: Worcester Regional",4
3662,11,OTH,14.0,30.0,0.4666666666666667,"North Bend/Coos Bay, OR: Southwest Oregon Regional",4
3663,11,OTZ,9.0,56.0,0.16071428571428573,"Kotzebue, AK: Ralph Wien Memorial",2
3664,11,OWB,5.0,9.0,0.5555555555555556,"Owensboro, KY: Owensboro Daviess County Regional",4
3665,11,PAH,5.0,59.0,0.0847457627118644,"Paducah, KY: Barkley Regional",2
3666,11,PBG,19.0,107.0,0.17757009345794392,"Plattsburgh, NY: Plattsburgh International",2
3667,11,PBI,492.0,2005.0,0.2453865336658354,"West Palm Beach/Palm Beach, FL: Palm Beach International",3
3668,11,PDX,621.0,4947.0,0.1255306246209824,"Portland, OR: Portland International",2
3669,11,PGD,50.0,430.0,0.11627906976744186,"Punta Gorda, FL: Punta Gorda Airport",2
3670,11,PGV,2.0,15.0,0.13333333333333333,"Greenville, NC: Pitt Greenville",2
3671,11,PHF,19.0,119.0,0.15966386554621848,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",2
3672,11,PHL,1528.0,9399.0,0.1625704862219385,"Philadelphia, PA: Philadelphia International",2
3673,11,PHX,2310.0,14005.0,0.16494109246697608,"Phoenix, AZ: Phoenix Sky Harbor International",2
3674,11,PIA,86.0,477.0,0.18029350104821804,"Peoria, IL: General Downing - Peoria International",2
3675,11,PIB,16.0,59.0,0.2711864406779661,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",3
3676,11,PIE,60.0,589.0,0.10186757215619695,"St. Petersburg, FL: St Pete Clearwater International",2
3677,11,PIH,7.0,92.0,0.07608695652173914,"Pocatello, ID: Pocatello Regional",1
3678,11,PIT,624.0,4158.0,0.15007215007215008,"Pittsburgh, PA: Pittsburgh International",2
3679,11,PLN,8.0,74.0,0.10810810810810811,"Pellston, MI: Pellston Regional Airport of Emmet County",2
3680,11,PNS,146.0,909.0,0.16061606160616063,"Pensacola, FL: Pensacola International",2
3681,11,PPG,1.0,9.0,0.1111111111111111,"Pago Pago, TT: Pago Pago International",2
3682,11,PRC,7.0,56.0,0.125,"Prescott, AZ: Prescott Regional Ernest A Love Field",2
3683,11,PSC,30.0,186.0,0.16129032258064516,"Pasco/Kennewick/Richland, WA: Tri Cities",2
3684,11,PSE,16.0,59.0,0.2711864406779661,"Ponce, PR: Mercedita",3
3685,11,PSG,8.0,56.0,0.14285714285714285,"Petersburg, AK: Petersburg James A Johnson",2
3686,11,PSM,2.0,20.0,0.1,"Portsmouth, NH: Portsmouth International at Pease",2
3687,11,PSP,168.0,1025.0,0.16390243902439025,"Palm Springs, CA: Palm Springs International",2
3688,11,PUB,4.0,79.0,0.05063291139240506,"Pueblo, CO: Pueblo Memorial",1
3689,11,PVD,228.0,1618.0,0.14091470951792337,"Providence, RI: Theodore Francis Green State",2
3690,11,PVU,11.0,50.0,0.22,"Provo, UT: Provo Municipal",2
3691,11,PWM,196.0,1011.0,0.19386745796241345,"Portland, ME: Portland International Jetport",2
3692,11,RAP,48.0,284.0,0.16901408450704225,"Rapid City, SD: Rapid City Regional",2
3693,11,RDD,39.0,114.0,0.34210526315789475,"Redding, CA: Redding Municipal",4
3694,11,RDM,78.0,305.0,0.25573770491803277,"Bend/Redmond, OR: Roberts Field",3
3695,11,RDU,1097.0,5220.0,0.21015325670498083,"Raleigh/Durham, NC: Raleigh-Durham International",2
3696,11,RFD,12.0,51.0,0.23529411764705882,"Rockford, IL: Chicago/Rockford International",3
3697,11,RHI,8.0,58.0,0.13793103448275862,"Rhinelander, WI: Rhinelander/Oneida County",2
3698,11,RIC,388.0,1927.0,0.20134924753502853,"Richmond, VA: Richmond International",2
3699,11,RKS,7.0,62.0,0.11290322580645161,"Rock Springs, WY: Southwest Wyoming Regional",2
3700,11,RNO,250.0,1511.0,0.1654533421575116,"Reno, NV: Reno/Tahoe International",2
3701,11,ROA,46.0,184.0,0.25,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",3
3702,11,ROC,277.0,1323.0,0.20937263794406652,"Rochester, NY: Greater Rochester International",2
3703,11,ROW,13.0,112.0,0.11607142857142858,"Roswell, NM: Roswell International Air Center",2
3704,11,RST,40.0,269.0,0.14869888475836432,"Rochester, MN: Rochester International",2
3705,11,RSW,571.0,2762.0,0.20673425054308472,"Fort Myers, FL: Southwest Florida International",2
3706,11,SAF,11.0,107.0,0.102803738317757,"Santa Fe, NM: Santa Fe Municipal",2
3707,11,SAN,1224.0,7449.0,0.1643173580346355,"San Diego, CA: San Diego International",2
3708,11,SAT,571.0,3316.0,0.17219541616405307,"San Antonio, TX: San Antonio International",2
3709,11,SAV,277.0,1393.0,0.19885139985642497,"Savannah, GA: Savannah/Hilton Head International",2
3710,11,SBA,111.0,581.0,0.19104991394148021,"Santa Barbara, CA: Santa Barbara Municipal",2
3711,11,SBN,111.0,611.0,0.18166939443535188,"South Bend, IN: South Bend International",2
3712,11,SBP,73.0,414.0,0.17632850241545894,"San Luis Obispo, CA: San Luis County Regional",2
3713,11,SCC,6.0,78.0,0.07692307692307693,"Deadhorse, AK: Deadhorse Airport",1
3714,11,SCE,20.0,117.0,0.17094017094017094,"State College, PA: University Park",2
3715,11,SCK,20.0,65.0,0.3076923076923077,"Stockton, CA: Stockton Metropolitan",3
3716,11,SDF,337.0,2035.0,0.1656019656019656,"Louisville, KY: Louisville Muhammad Ali International",2
3717,11,SEA,1838.0,10637.0,0.1727930807558522,"Seattle, WA: Seattle/Tacoma International",2
3718,11,SFB,156.0,804.0,0.19402985074626866,"Sanford, FL: Orlando Sanford International",2
3719,11,SFO,3344.0,14161.0,0.2361415154297013,"San Francisco, CA: San Francisco International",3
3720,11,SGF,116.0,672.0,0.17261904761904762,"Springfield, MO: Springfield-Branson National",2
3721,11,SGU,25.0,310.0,0.08064516129032258,"St. George, UT: St George Regional",1
3722,11,SHD,12.0,57.0,0.21052631578947367,"Staunton, VA: Shenandoah Valley Regional",2
3723,11,SHV,98.0,555.0,0.17657657657657658,"Shreveport, LA: Shreveport Regional",2
3724,11,SIT,8.0,83.0,0.0963855421686747,"Sitka, AK: Sitka Rocky Gutierrez",2
3725,11,SJC,785.0,4673.0,0.16798630430130537,"San Jose, CA: Norman Y. Mineta San Jose International",2
3726,11,SJT,11.0,113.0,0.09734513274336283,"San Angelo, TX: San Angelo Regional/Mathis Field",2
3727,11,SJU,414.0,1862.0,0.22234156820622986,"San Juan, PR: Luis Munoz Marin International",2
3728,11,SLC,1039.0,8781.0,0.11832365334244391,"Salt Lake City, UT: Salt Lake City International",2
3729,11,SLN,13.0,81.0,0.16049382716049382,"Salina, KS: Salina Regional",2
3730,11,SMF,546.0,4067.0,0.1342512908777969,"Sacramento, CA: Sacramento International",2
3731,11,SMX,1.0,17.0,0.058823529411764705,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",1
3732,11,SNA,472.0,3381.0,0.1396036675539781,"Santa Ana, CA: John Wayne Airport-Orange County",2
3733,11,SPI,17.0,150.0,0.11333333333333333,"Springfield, IL: Abraham Lincoln Capital",2
3734,11,SPN,5.0,39.0,0.1282051282051282,"Saipan, TT: Francisco C. Ada Saipan International",2
3735,11,SPS,3.0,85.0,0.03529411764705882,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",1
3736,11,SRQ,111.0,529.0,0.20982986767485823,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",2
3737,11,STC,0.0,15.0,0.0,"St. Cloud, MN: St. Cloud Regional",0
3738,11,STL,1229.0,5405.0,0.22738205365402406,"St. Louis, MO: St Louis Lambert International",2
3739,11,STS,15.0,76.0,0.19736842105263158,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",2
3740,11,STT,42.0,246.0,0.17073170731707318,"Charlotte Amalie, VI: Cyril E King",2
3741,11,STX,13.0,78.0,0.16666666666666666,"Christiansted, VI: Henry E. Rohlsen",2
3742,11,SUN,6.0,89.0,0.06741573033707865,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",1
3743,11,SUX,22.0,113.0,0.19469026548672566,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",2
3744,11,SWF,29.0,147.0,0.19727891156462585,"Newburgh/Poughkeepsie, NY: New York Stewart International",2
3745,11,SWO,6.0,74.0,0.08108108108108109,"Stillwater, OK: Stillwater Regional",1
3746,11,SYR,203.0,1134.0,0.17901234567901234,"Syracuse, NY: Syracuse Hancock International",2
3747,11,TLH,78.0,496.0,0.15725806451612903,"Tallahassee, FL: Tallahassee International",2
3748,11,TOL,29.0,170.0,0.17058823529411765,"Toledo, OH: Toledo Express",2
3749,11,TPA,1215.0,6248.0,0.19446222791293213,"Tampa, FL: Tampa International",2
3750,11,TRI,31.0,175.0,0.17714285714285713,"Bristol/Johnson City/Kingsport, TN: Tri Cities",2
3751,11,TTN,50.0,216.0,0.23148148148148148,"Trenton, NJ: Trenton Mercer",2
3752,11,TUL,187.0,1358.0,0.13770250368188514,"Tulsa, OK: Tulsa International",2
3753,11,TUS,171.0,1585.0,0.10788643533123028,"Tucson, AZ: Tucson International",2
3754,11,TVC,34.0,264.0,0.12878787878787878,"Traverse City, MI: Cherry Capital",2
3755,11,TWF,5.0,95.0,0.05263157894736842,"Twin Falls, ID: Joslin Field - Magic Valley Regional",1
3756,11,TXK,13.0,107.0,0.12149532710280374,"Texarkana, AR: Texarkana Regional-Webb Field",2
3757,11,TYR,13.0,132.0,0.09848484848484848,"Tyler, TX: Tyler Pounds Regional",2
3758,11,TYS,223.0,1347.0,0.16555308092056423,"Knoxville, TN: McGhee Tyson",2
3759,11,UIN,14.0,81.0,0.1728395061728395,"Quincy, IL: Quincy Regional-Baldwin Field",2
3760,11,USA,23.0,88.0,0.26136363636363635,"CONCORD, NC: Concord Padgett Regional",3
3761,11,VEL,6.0,52.0,0.11538461538461539,"Vernal, UT: Vernal Regional",2
3762,11,VLD,15.0,88.0,0.17045454545454544,"Valdosta, GA: Valdosta Regional",2
3763,11,VPS,79.0,601.0,0.1314475873544093,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",2
3764,11,WRG,5.0,56.0,0.08928571428571429,"Wrangell, AK: Wrangell Airport",2
3765,11,XNA,163.0,1056.0,0.1543560606060606,"Fayetteville, AR: Northwest Arkansas Regional",2
3766,11,YAK,2.0,56.0,0.03571428571428571,"Yakutat, AK: Yakutat Airport",1
3767,11,YUM,2.0,108.0,0.018518518518518517,"Yuma, AZ: Yuma MCAS/Yuma International",1
3768,12,ABE,51.0,373.0,0.13672922252010725,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",2
3769,12,ABI,28.0,176.0,0.1590909090909091,"Abilene, TX: Abilene Regional",2
3770,12,ABQ,414.0,1933.0,0.2141748577340921,"Albuquerque, NM: Albuquerque International Sunport",2
3771,12,ABR,12.0,62.0,0.1935483870967742,"Aberdeen, SD: Aberdeen Regional",2
3772,12,ABY,6.0,80.0,0.075,"Albany, GA: Southwest Georgia Regional",1
3773,12,ACT,14.0,127.0,0.11023622047244094,"Waco, TX: Waco Regional",2
3774,12,ACV,38.0,153.0,0.24836601307189543,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",3
3775,12,ACY,25.0,299.0,0.08361204013377926,"Atlantic City, NJ: Atlantic City International",2
3776,12,ADK,2.0,9.0,0.2222222222222222,"Adak Island, AK: Adak",2
3777,12,ADQ,10.0,52.0,0.19230769230769232,"Kodiak, AK: Kodiak Airport",2
3778,12,AEX,49.0,271.0,0.18081180811808117,"Alexandria, LA: Alexandria International",2
3779,12,AGS,54.0,335.0,0.16119402985074627,"Augusta, GA: Augusta Regional at Bush Field",2
3780,12,ALB,157.0,980.0,0.16020408163265307,"Albany, NY: Albany International",2
3781,12,ALO,14.0,59.0,0.23728813559322035,"Waterloo, IA: Waterloo Regional",3
3782,12,AMA,69.0,444.0,0.1554054054054054,"Amarillo, TX: Rick Husband Amarillo International",2
3783,12,ANC,135.0,1348.0,0.10014836795252226,"Anchorage, AK: Ted Stevens Anchorage International",2
3784,12,APN,7.0,53.0,0.1320754716981132,"Alpena, MI: Alpena County Regional",2
3785,12,ART,13.0,25.0,0.52,"Watertown, NY: Watertown International",4
3786,12,ASE,230.0,732.0,0.31420765027322406,"Aspen, CO: Aspen Pitkin County Sardy Field",4
3787,12,ATL,5126.0,31428.0,0.1631029655084638,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2
3788,12,ATW,51.0,353.0,0.14447592067988668,"Appleton, WI: Appleton International",2
3789,12,AUS,885.0,5098.0,0.17359748921145549,"Austin, TX: Austin - Bergstrom International",2
3790,12,AVL,125.0,693.0,0.18037518037518038,"Asheville, NC: Asheville Regional",2
3791,12,AVP,26.0,230.0,0.11304347826086956,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",2
3792,12,AZA,89.0,459.0,0.19389978213507625,"Phoenix, AZ: Phoenix - Mesa Gateway",2
3793,12,AZO,28.0,189.0,0.14814814814814814,"Kalamazoo, MI: Kalamazoo/Battle Creek International",2
3794,12,BDL,350.0,2451.0,0.14279885760913913,"Hartford, CT: Bradley International",2
3795,12,BET,10.0,69.0,0.14492753623188406,"Bethel, AK: Bethel Airport",2
3796,12,BFF,3.0,50.0,0.06,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",1
3797,12,BFL,29.0,187.0,0.15508021390374332,"Bakersfield, CA: Meadows Field",2
3798,12,BGM,7.0,64.0,0.109375,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",2
3799,12,BGR,35.0,186.0,0.1881720430107527,"Bangor, ME: Bangor International",2
3800,12,BHM,294.0,1530.0,0.19215686274509805,"Birmingham, AL: Birmingham-Shuttlesworth International",2
3801,12,BIL,37.0,324.0,0.11419753086419752,"Billings, MT: Billings Logan International",2
3802,12,BIS,38.0,285.0,0.13333333333333333,"Bismarck/Mandan, ND: Bismarck Municipal",2
3803,12,BJI,10.0,62.0,0.16129032258064516,"Bemidji, MN: Bemidji Regional",2
3804,12,BLI,24.0,189.0,0.12698412698412698,"Bellingham, WA: Bellingham International",2
3805,12,BLV,11.0,64.0,0.171875,"Belleville, IL: Scott AFB/MidAmerica",2
3806,12,BMI,52.0,257.0,0.20233463035019456,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",2
3807,12,BNA,1225.0,6173.0,0.1984448404341487,"Nashville, TN: Nashville International",2
3808,12,BOI,255.0,1612.0,0.15818858560794044,"Boise, ID: Boise Air Terminal",2
3809,12,BOS,1975.0,11653.0,0.1694842529820647,"Boston, MA: Logan International",2
3810,12,BPT,6.0,81.0,0.07407407407407407,"Beaumont/Port Arthur, TX: Jack Brooks Regional",1
3811,12,BQK,14.0,87.0,0.16091954022988506,"Brunswick, GA: Brunswick Golden Isles",2
3812,12,BQN,56.0,204.0,0.27450980392156865,"Aguadilla, PR: Rafael Hernandez",3
3813,12,BRD,8.0,52.0,0.15384615384615385,"Brainerd, MN: Brainerd Lakes Regional",2
3814,12,BRO,33.0,206.0,0.16019417475728157,"Brownsville, TX: Brownsville South Padre Island International",2
3815,12,BRW,9.0,61.0,0.14754098360655737,"Barrow, AK: Wiley Post/Will Rogers Memorial",2
3816,12,BTM,3.0,57.0,0.05263157894736842,"Butte, MT: Bert Mooney",1
3817,12,BTR,106.0,602.0,0.1760797342192691,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",2
3818,12,BTV,128.0,740.0,0.17297297297297298,"Burlington, VT: Burlington International",2
3819,12,BUF,346.0,2096.0,0.1650763358778626,"Buffalo, NY: Buffalo Niagara International",2
3820,12,BUR,468.0,2220.0,0.21081081081081082,"Burbank, CA: Bob Hope",2
3821,12,BWI,2159.0,8618.0,0.2505221629148294,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",3
3822,12,BZN,89.0,554.0,0.16064981949458484,"Bozeman, MT: Bozeman Yellowstone International",2
3823,12,CAE,95.0,604.0,0.15728476821192053,"Columbia, SC: Columbia Metropolitan",2
3824,12,CAK,101.0,569.0,0.17750439367311072,"Akron, OH: Akron-Canton Regional",2
3825,12,CDC,10.0,52.0,0.19230769230769232,"Cedar City, UT: Cedar City Regional",2
3826,12,CDV,7.0,60.0,0.11666666666666667,"Cordova, AK: Merle K Mudhole Smith",2
3827,12,CGI,8.0,51.0,0.1568627450980392,"Cape Girardeau, MO: Cape Girardeau Regional",2
3828,12,CHA,105.0,683.0,0.15373352855051245,"Chattanooga, TN: Lovell Field",2
3829,12,CHO,79.0,437.0,0.18077803203661327,"Charlottesville, VA: Charlottesville Albemarle",2
3830,12,CHS,275.0,1892.0,0.14534883720930233,"Charleston, SC: Charleston AFB/International",2
3831,12,CID,122.0,717.0,0.1701534170153417,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",2
3832,12,CIU,5.0,56.0,0.08928571428571429,"Sault Ste. Marie, MI: Chippewa County International",2
3833,12,CKB,7.0,67.0,0.1044776119402985,"Clarksburg/Fairmont, WV: North Central West Virginia",2
3834,12,CLE,568.0,3930.0,0.14452926208651398,"Cleveland, OH: Cleveland-Hopkins International",2
3835,12,CLL,28.0,192.0,0.14583333333333334,"College Station/Bryan, TX: Easterwood Field",2
3836,12,CLT,3119.0,18721.0,0.16660434805833021,"Charlotte, NC: Charlotte Douglas International",2
3837,12,CMH,565.0,3837.0,0.14725045608548346,"Columbus, OH: John Glenn Columbus International",2
3838,12,CMI,36.0,198.0,0.18181818181818182,"Champaign/Urbana, IL: University of Illinois/Willard",2
